"synonym","species"
"Symphyandra_hofmannii","Campanula_hofmannii"
"Symphyglossum_sanguineum","Odontoglossum_sanguineum"
"Symphysia_racemosa","Vaccinium_racemosum"
"Symplocos_botryantha","Symplocos_sumuntia"
"Symplocos_brenesii","Symplocos_austin-smithii"
"Symplocos_candelabra","Symplocos_insolita"
"Symplocos_caudata","Symplocos_sumuntia"
"Symplocos_chiriquensis","Symplocos_limoncillo"
"Symplocos_ernestii","Symplocos_lucida"
"Symplocos_persistens","Symplocos_sulcata"
"Symplocos_phyllocalyx","Symplocos_lucida"
"Symplocos_prunifolia","Symplocos_sumuntia"
"Symplocos_setchuensis","Symplocos_lucida"
"Symplocos_tetragona","Symplocos_lucida"
"Symplocos_theifolia","Symplocos_lucida"
"Symplocos_verrucosa","Symplocos_celastrinea"
"Synadenium_grantii","Euphorbia_umbellata"
"Synsepalum_glycydora","Synsepalum_dulcificum"
"Systemonodaphne_mezii","Kubitzkia_mezii"
"Syzygium_besukiense","Syzygium_bankense"
"Syzygium_cerasiforme","Syzygium_racemosum"
"Syzygium_coolminianum","Syzygium_oleosum"
"Syzygium_dictyophlebium","Syzygium_sayeri"
"Syzygium_gracile","Syzygium_glabratum"
"Syzygium_gratum","Syzygium_antisepticum"
"Syzygium_latilimbum","Syzygium_megacarpum"
"Syzygium_longiflorum","Syzygium_lineatum"
"Tabebuia_barbata","Handroanthus_barbatus"
"Tabebuia_capitata","Handroanthus_capitatus"
"Tabebuia_caraiba","Tabebuia_aurea"
"Tabebuia_chrysea","Roseodendron_chryseum"
"Tabebuia_donnell-smithii","Roseodendron_donnell-smithii"
"Tabebuia_guayacan","Handroanthus_guayacan"
"Tabebuia_heptaphylla","Handroanthus_heptaphyllus"
"Tabebuia_incana","Handroanthus_incanus"
"Tabebuia_lapacho","Handroanthus_lapacho"
"Tabebuia_obscura","Handroanthus_obscurus"
"Tabebuia_pedicellata","Handroanthus_pedicellatus"
"Tabebuia_serratifolia","Handroanthus_serratifolius"
"Tabebuia_vellosoi","Handroanthus_vellosoi"
"Tabernaemontana_australis","Tabernaemontana_catharinensis"
"Tabernaemontana_durissima","Tabernaemontana_crassa"
"Tabernaemontana_tetrastachya","Tabernaemontana_siphilitica"
"Tacca_artocarpifolia","Tacca_leontopetaloides"
"Tacca_involucrata","Tacca_leontopetaloides"
"Taeckholmia_arborea","Sonchus_arboreus"
"Taeckholmia_capillaris","Sonchus_capillaris"
"Taeckholmia_heterophylla","Sonchus_webbii"
"Taeckholmia_microcarpa","Sonchus_microcarpus"
"Taeniophyllum_aphyllum","Taeniophyllum_glandulosum"
"Tainia_hookeriana","Tainia_penangiana"
"Talauma_amazonica","Magnolia_amazonica"
"Talauma_gloriensis","Magnolia_gloriensis"
"Talauma_sambuensis","Magnolia_sambuensis"
"Talipariti_elatum","Hibiscus_elatus"
"Talisia_allenii","Talisia_macrophylla"
"Talisia_elephantipes","Talisia_macrophylla"
"Talisia_pedicellaris","Melicoccus_pedicellaris"
"Talisia_reticulata","Talisia_sylvatica"
"Tanacetum_djilgense","Pyrethrum_djilgense"
"Taphrospermum_altaicum","Eutrema_altaicum"
"Tapinanthus_dodonaeifolius","Agelanthus_dodoneifolius"
"Tapinanthus_quinquangulus","Tapinanthus_oleifolius"
"Tapirira_marchandii","Tapirira_obtusa"
"Tarenna_incerta","Tarenna_asiatica"
"Tarenna_neurophylla","Coptosperma_neurophyllum"
"Tarenna_supra-axillaris","Coptosperma_supra-axillare"
"Tarrietia_parvifolia","Heritiera_parvifolia"
"Taxodium_mucronatum","Taxodium_huegelii"
"Teclea_nobilis","Vepris_nobilis"
"Teclea_trichocarpa","Vepris_trichocarpa"
"Tecoma_araliacea","Handroanthus_serratifolius"
"Tecoma_aurea","Tabebuia_aurea"
"Tecoma_conspicua","Handroanthus_serratifolius"
"Tecoma_curialis","Handroanthus_heptaphyllus"
"Tecoma_peroba","Paratecoma_peroba"
"Tecoma_undulata","Tecomella_undulata"
"Tecomanthe_venusta","Tecomanthe_dendrophila"
"Teijsmanniodendron_novoguineense","Teijsmanniodendron_holophyllum"
"Teline_canariensis","Genista_canariensis"
"Telipogon_vargasii","Telipogon_bowmanii"
"Telosiphonia_brachysiphon","Mandevilla_brachysiphon"
"Telosiphonia_hypoleuca","Mandevilla_hypoleuca"
"Telosiphonia_nacapulensis","Mandevilla_nacapulensis"
"Teloxys_aristata","Dysphania_aristata"
"Terminalia_chiriquensis","Terminalia_oblonga"
"Terminalia_hainanensis","Terminalia_nigrovenulosa"
"Ternstroemia_coriacea","Adinandra_acuminata"
"Ternstroemia_hemsleyi","Ternstroemia_tepezapote"
"Ternstroemia_impressa","Ternstroemia_tepezapote"
"Tessarandra_fluminensis","Chionanthus_fluminensis"
"Tetraclea_coulteri","Clerodendrum_coulteri"
"Tetragonia_expansa","Tetragonia_tetragonioides"
"Tetranema_mexicanum","Tetranema_roseum"
"Tetrapterys_acutifolia","Niedenzuella_acutifolia"
"Tetrapterys_guilleminiana","Niedenzuella_acutifolia"
"Tetrapterys_macrocarpa","Tetrapterys_goudotiana"
"Tetrapterys_multiglandulosa","Niedenzuella_multiglandulosa"
"Thermopsis_fabacea","Thermopsis_lupinoides"
"Thespesia_garckeana","Azanza_garckeana"
"Thevetia_ovata","Cascabela_ovata"
"Thiloa_paraguariensis","Combretum_paraguariense"
"Thinopyrum_distichum","Elymus_distichus"
"Threlkeldia_proceriflora","Neobassia_proceriflora"
"Thrinax_ekmaniana","Hemithrinax_ekmaniana"
"Thrinax_morrisii","Leucothrinax_morrisii"
"Thryptomene_prolifera","Thryptomene_mucronulata"
"Thymus_capitatus","Thymbra_capitata"
"Thyrsodium_paraense","Thyrsodium_spruceanum"
"Thyrsodium_schomburgkianum","Thyrsodium_spruceanum"
"Thysanolaena_maxima","Thysanolaena_latifolia"
"Timonius_compressicaulis","Timonius_finlaysonianus"
"Timonius_sechellensis","Timonius_flavescens"
"Tofieldia_glutinosa","Triantha_glutinosa"
"Tofieldia_racemosa","Triantha_racemosa"
"Topobea_praecox","Topobea_parasitica"
"Torenia_polygonoides","Legazpia_polygonoides"
"Torrubia_cuspidata","Guapira_cuspidata"
"Tovomita_grandifolia","Tovomitopsis_myrcioides"
"Tovomita_stigmatosa","Tovomita_umbellata"
"Tovomitopsis_nicaraguensis","Chrysochlamys_nicaraguensis"
"Trachelospermum_difforme","Thyrsanthella_difformis"
"Trachycarpus_wagnerianus","Trachycarpus_fortunei"
"Trachypogon_plumosus","Trachypogon_spicatus"
"Trevoa_trinervia","Retanilla_trinervia"
"Trewia_nudiflora","Mallotus_nudiflorus"
"Tricalysia_acidophylla","Empogona_acidophylla"
"Tricalysia_crepiniana","Empogona_crepiniana"
"Tricalysia_lanceolata","Empogona_lanceolata"
"Tricalysia_singularis","Discospermum_abnorme"
"Trichilia_acariaeantha","Trichilia_micrantha"
"Trichilia_cuneata","Trichilia_martiana"
"Trichilia_montana","Trichilia_pallida"
"Trichilia_smithii","Trichilia_pleeana"
"Trichilia_verrucosa","Trichilia_pleeana"
"Trichilia_volkensii","Lepidotrichilia_volkensii"
"Trichosanthes_amara","Linnaeosicyos_amara"
"Trichosanthes_pubera","Trichosanthes_tricuspidata"
"Trigonia_floribunda","Trigonia_rugosa"
"Trigonotis_cupulifera","Omphalotrigonotis_cupulifera"
"Trillidium_govanianum","Trillium_govanianum"
"Trimezia_caulosa","Neomarica_caulosa"
"Trimezia_rupestris","Neomarica_rupestris"
"Triplaris_guayaquilensis","Triplaris_cumingiana"
"Triplaris_surinamensis","Triplaris_weigeltiana"
"Tripteris_clandestina","Monoculus_monstrosus"
"Tristania_decorticata","Tristaniopsis_decorticata"
"Tristania_longivalvis","Welchiodendron_longivalve"
"Tristania_micrantha","Tristaniopsis_micrantha"
"Tristania_moultoniana","Whiteodendron_moultonianum"
"Tristania_oblongifolia","Tristaniopsis_oblongifolia"
"Tristania_obovata","Tristaniopsis_obovata"
"Tristania_pachysperma","Ristantia_pachysperma"
"Tristania_suaveolens","Lophostemon_suaveolens"
"Tritonia_lineata","Tritonia_gladiolaris"
"Trophis_scandens","Alchornea_scandens"
"Trudelia_pumila","Vanda_pumila"
"Trymalium_spathulatum","Spyridium_spathulatum"
"Tsoongiodendron_odorum","Magnolia_odora"
"Tsuga_longibracteata","Nothotsuga_longibracteata"
"Tuberolabium_escritorii","Parapteroceras_escritorii"
"Tulestea_tomentosa","Synsepalum_tomentosum"
"Tulipa_anadroma","Tulipa_tschimganica"
"Tulipa_edulis","Amana_edulis"
"Tulipa_erythronioides","Amana_erythronioides"
"Tupidanthus_calyptratus","Schefflera_pueckleri"
"Tupistra_aurantiaca","Campylandra_aurantiaca"
"Turraeanthus_vignei","Turraeanthus_africana"
"Tweedia_coerulea","Oxypetalum_coeruleum"
"Uapaca_esculenta","Uapaca_corbisieri"
"Ulmus_campestris","Planera_aquatica"
"Ulmus_effusa","Ulmus_laevis"
"Ulmus_fulva","Ulmus_rubra"
"Ulmus_japonica","Ulmus_parvifolia"
"Ulmus_pedunculata","Ulmus_laevis"
"Ulmus_racemosa","Ulmus_thomasii"
"Ulmus_tonkinensis","Ulmus_lanceifolia"
"Urandra_corniculata","Cantleya_corniculata"
"Uraria_lagopodioides","Uraria_lagopodoides"
"Urera_eggersii","Urera_simplex"
"Urochloa_acuminata","Streptostachys_acuminata"
"Urochloa_plantaginea","Brachiaria_plantaginea"
"Urochloa_texana","Brachiaria_texana"
"Urophyllum_glabrum","Urophyllum_arboreum"
"Ursulaea_tuitensis","Aechmea_tuitensis"
"Uvaria_purpurea","Uvaria_grandiflora"
"Uvariodendron_mayumbense","Uvariodendron_molundense"
"Vaccaria_pyramidata","Vaccaria_hispanica"
"Vaccinium_amplifolium","Dimorphanthera_amplifolia"
"Vaccinium_emirnense","Vaccinium_madagascariense"
"Vantanea_cupularis","Vantanea_parviflora"
"Vasconcellea_pulchra","Carica_pulchra"
"Vaseyanthus_insularis","Echinopepon_insularis"
"Veillonia_alba","Cyphophoenix_alba"
"Veitchia_sessilifolia","Veitchia_filifera"
"Veratrum_parviflorum","Melanthium_parviflorum"
"Veratrum_woodii","Melanthium_woodii"
"Vernonia_alpestris","Minasia_alpestris"
"Veronica_franciscana","Hebe_franciscana"
"Versteegia_cauliflora","Ixora_novoguineensis"
"Versteegia_grandifolia","Ixora_valetoniana"
"Vestia_lycioides","Vestia_foetida"
"Viburnum_hirtulum","Viburnum_fordiae"
"Viguiera_laciniata","Bahiopsis_laciniata"
"Viguiera_parishii","Bahiopsis_parishii"
"Viguiera_reticulata","Bahiopsis_reticulata"
"Villarsia_capitata","Liparophyllum_capitatum"
"Villarsia_congestiflora","Liparophyllum_congestiflorum"
"Vincetoxicum_obliquum","Matelea_obliqua"
"Viola_capillaris","Viola_dombeyana"
"Viola_serpens","Viola_pilosa"
"Viola_thianschanica","Viola_kunawurensis"
"Virola_kukachkana","Virola_albidiflora"
"Virola_merendonis","Virola_koschnyi"
"Virola_oleifera","Bicuiba_oleifera"
"Vitex_pachyphylla","Vitex_doniana"
"Vochysia_hondurensis","Vochysia_guatemalensis"
"Vochysia_melinonii","Vochysia_guianensis"
"Vriesea_appenii","Tillandsia_appenii"
"Vriesea_barclayana","Tillandsia_barclayana"
"Wallenia_laurifolia","Petesiodes_clusiifolium"
"Wallenia_venosa","Petesioides_venosum"
"Walsura_yunnanensis","Walsura_pinnata"
"Warburgia_breyeri","Warburgia_salutaris"
"Waterhousea_hedraiophylla","Syzygium_hedraiophyllum"
"Waterhousea_mulgraveana","Syzygium_mulgraveanum"
"Waterhousea_unipunctata","Syzygium_unipunctatum"
"Watsonia_albertiniensis","Watsonia_laccata"
"Watsonia_alpina","Watsonia_strubeniae"
"Watsonia_archbelliae","Watsonia_pillansii"
"Watsonia_baurii","Watsonia_gladioloides"
"Watsonia_beatricis","Watsonia_pillansii"
"Watsonia_brevifolia","Watsonia_laccata"
"Watsonia_comptonii","Watsonia_zeyheri"
"Watsonia_desmidtii","Watsonia_wilmaniae"
"Watsonia_elimensis","Watsonia_zeyheri"
"Watsonia_hutchinsonii","Watsonia_pillansii"
"Watsonia_masoniae","Watsonia_pillansii"
"Watsonia_middlemostii","Watsonia_rogersii"
"Watsonia_muirii","Watsonia_laccata"
"Watsonia_pauciflora","Watsonia_distans"
"Watsonia_ryderae","Watsonia_fourcadei"
"Watsonia_schinzii","Watsonia_schlechteri"
"Watsonia_socium","Watsonia_pillansii"
"Watsonia_stanfordiae","Watsonia_fourcadei"
"Watsonia_westiae","Watsonia_pillansii"
"Wedelia_biflora","Melanthera_biflora"
"Wedelia_tegetis","Wedelia_mexicana"
"Wedelia_trilobata","Sphagneticola_trilobata"
"Weinmannia_itatiaia","Weinmannia_humilis"
"Weinmannia_lachnocarpa","Pseudoweinmannia_lachnocarpa"
"Werauhia_ororiensis","Vriesea_ororiensis"
"Werauhia_ringens","Vriesea_ringens"
"Werauhia_tarmaensis","Vriesea_tarmaensis"
"Werauhia_viridiflora","Vriesea_viridiflora"
"Werneria_humilis","Xenophyllum_humile"
"Westringia_rosmariniformis","Westringia_fruticosa"
"Whiteheadia_bifolia","Massonia_bifolia"
"Wikstroemia_gemmata","Daphne_gemmata"
"Wilkiea_macrophylla","Kibara_macrophylla"
"Willardia_mexicana","Lonchocarpus_hermannii"
"Wittrockia_superba","Canistrum_superbum"
"Worsleya_rayneri","Worsleya_procera"
"Wrightia_tomentosa","Wrightia_arborea"
"Xanthophyllum_affine","Xanthophyllum_flavescens"
"Xanthophyllum_siamense","Xanthophyllum_flavescens"
"Xeromphis_uliginosa","Tamilnadia_uliginosa"
"Xerosicyos_pubescens","Zygosicyos_pubescens"
"Xylia_dolabriformis","Albizia_acle"
"Xylopia_intermedia","Xylopia_sericea"
"Xylopia_vallotii","Xylopia_longipetala"
"Xylopia_xylopioides","Xylopia_aromatica"
"Xylosma_armata","Xylosma_benthamii"
"Xylosma_congesta","Croton_congestus"
"Xylosma_japonica","Croton_congestus"
"Yucca_australis","Yucca_faxoniana"
"Zamia_polymorpha","Zamia_prasina"
"Zanthoxylum_belizense","Zanthoxylum_ekmanii"
"Zanthoxylum_cinereum","Zanthoxylum_riedelianum"
"Zephyranthes_grandiflora","Zephyranthes_minuta"
"Zephyranthes_longifolia","Habranthus_unifolius"
"Zeuxine_vieillardii","Zeuxine_samoensis"
"Zigadenus_densus","Stenanthium_densum"
"Zigadenus_elegans","Anticlea_elegans"
"Zigadenus_leimanthoides","Stenanthium_densum"
"Zimmermannia_capillipes","Meineckia_paxii"
"Zimmermanniopsis_uzungwaensis","Meineckia_uzungwaensis"
"Ziziphus_domingensis","Colubrina_elliptica"
"Ziziphus_havanensis","Sarcomphalus_havanensis"
"Zotovia_colensoi","Ehrharta_colensoi"
"Zotovia_thomsonii","Ehrharta_thomsonii"
"Zygella_graminea","Larentia_linearis"
"Zygella_mooreana","Larentia_linearis"
"Zygopetalum_mackayi","Zygopetalum_maculatum"
"Zygophyllum_glaucum","Zygophyllum_sonderi"
"Zygotritonia_giorgii","Zygotritonia_nyassana"
"Zygotritonia_homblei","Zygotritonia_nyassana"
